,product_ndc,generic_name,labeler_name,dea_schedule,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,label_code,prod_code,ndc
1407,67544-700,loperamide hydrochloride,"Aphena Pharma Solutions - Tennessee, LLC",,Loperamide Hydrochloride,"[{'strength': '2 mg/1', 'name': 'LOPERAMIDE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20121015', 'package_ndc': '67544-700-53', 'description': '60 CAPSULE in 1 BOTTLE, PLASTIC (67544-700-53)', 'sample': False}, {'marketing_start_date': '20121015', 'package_ndc': '67544-700-60', 'description': '90 CAPSULE in 1 BOTTLE, PLASTIC (67544-700-60)', 'sample': False}]",20211231,"{'spl_set_id': ['6deb0658-c96e-40bd-b3a3-9655a4769270'], 'manufacturer_name': ['Aphena Pharma Solutions - Tennessee, LLC'], 'rxcui': ['978006'], 'unii': ['77TI35393C']}",ANDA,CAPSULE,c2706f50-da69-4714-9401-fa9c096a1824,HUMAN PRESCRIPTION DRUG,ORAL,20121012,67544-700_c2706f50-da69-4714-9401-fa9c096a1824,ANDA072741,Loperamide Hydrochloride,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,67544,0700,675440700
1408,67544-882,acetaminophen and codeine phosphate,"Aphena Pharma Solutions - Tennessee, LLC",CIII,Acetaminophen And Codeine,"[{'strength': '30 mg/1', 'name': 'CODEINE PHOSPHATE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20071220', 'package_ndc': '67544-882-15', 'description': '15 TABLET in 1 BOTTLE, PLASTIC (67544-882-15)', 'sample': False}, {'marketing_start_date': '20071101', 'package_ndc': '67544-882-20', 'description': '20 TABLET in 1 BOTTLE, PLASTIC (67544-882-20)', 'sample': False}, {'marketing_start_date': '20070228', 'package_ndc': '67544-882-30', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (67544-882-30)', 'sample': False}, {'marketing_start_date': '20071108', 'package_ndc': '67544-882-40', 'description': '40 TABLET in 1 BOTTLE, PLASTIC (67544-882-40)', 'sample': False}, {'marketing_start_date': '20071213', 'package_ndc': '67544-882-45', 'description': '45 TABLET in 1 BOTTLE, PLASTIC (67544-882-45)', 'sample': False}, {'marketing_start_date': '20071101', 'package_ndc': '67544-882-50', 'description': '50 TABLET in 1 BOTTLE, PLASTIC (67544-882-50)', 'sample': False}, {'marketing_start_date': '20071101', 'package_ndc': '67544-882-53', 'description': '60 TABLET in 1 BOTTLE, PLASTIC (67544-882-53)', 'sample': False}, {'marketing_start_date': '20071108', 'package_ndc': '67544-882-55', 'description': '75 TABLET in 1 BOTTLE, PLASTIC (67544-882-55)', 'sample': False}, {'marketing_start_date': '20071101', 'package_ndc': '67544-882-60', 'description': '90 TABLET in 1 BOTTLE, PLASTIC (67544-882-60)', 'sample': False}, {'marketing_start_date': '20071101', 'package_ndc': '67544-882-70', 'description': '120 TABLET in 1 BOTTLE, PLASTIC (67544-882-70)', 'sample': False}, {'marketing_start_date': '20071108', 'package_ndc': '67544-882-75', 'description': '150 TABLET in 1 BOTTLE, PLASTIC (67544-882-75)', 'sample': False}, {'marketing_start_date': '20071101', 'package_ndc': '67544-882-80', 'description': '180 TABLET in 1 BOTTLE, PLASTIC (67544-882-80)', 'sample': False}, {'marketing_start_date': '20071205', 'package_ndc': '67544-882-90', 'description': '240 TABLET in 1 BOTTLE, PLASTIC (67544-882-90)', 'sample': False}]",20211231,"{'spl_set_id': ['1afe1bb3-6903-4785-a121-ac8aae8653a7'], 'manufacturer_name': ['Aphena Pharma Solutions - Tennessee, LLC'], 'rxcui': ['993781', '993890'], 'unii': ['GSL05Y1MN6', '362O9ITL9D']}",ANDA,TABLET,6a62ad9a-c0ce-4848-81f3-159f525922a6,HUMAN PRESCRIPTION DRUG,ORAL,19880930,67544-882_6a62ad9a-c0ce-4848-81f3-159f525922a6,ANDA089805,Acetaminophen And Codeine,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,67544,0882,675440882
1409,67544-474,acetaminophen and codeine phosphate,"Aphena Pharma Solutions - Tennessee, LLC",CIII,Acetaminophen And Codeine,"[{'strength': '60 mg/1', 'name': 'CODEINE PHOSPHATE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20070814', 'package_ndc': '67544-474-30', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (67544-474-30)', 'sample': False}, {'marketing_start_date': '20051117', 'package_ndc': '67544-474-53', 'description': '60 TABLET in 1 BOTTLE, PLASTIC (67544-474-53)', 'sample': False}, {'marketing_start_date': '20051202', 'package_ndc': '67544-474-60', 'description': '90 TABLET in 1 BOTTLE, PLASTIC (67544-474-60)', 'sample': False}, {'marketing_start_date': '20051202', 'package_ndc': '67544-474-70', 'description': '120 TABLET in 1 BOTTLE, PLASTIC (67544-474-70)', 'sample': False}, {'marketing_start_date': '20121016', 'package_ndc': '67544-474-80', 'description': '180 TABLET in 1 BOTTLE, PLASTIC (67544-474-80)', 'sample': False}, {'marketing_start_date': '20150905', 'package_ndc': '67544-474-90', 'description': '240 TABLET in 1 BOTTLE, PLASTIC (67544-474-90)', 'sample': False}]",20211231,"{'spl_set_id': ['1afe1bb3-6903-4785-a121-ac8aae8653a7'], 'manufacturer_name': ['Aphena Pharma Solutions - Tennessee, LLC'], 'rxcui': ['993781', '993890'], 'unii': ['GSL05Y1MN6', '362O9ITL9D']}",ANDA,TABLET,6a62ad9a-c0ce-4848-81f3-159f525922a6,HUMAN PRESCRIPTION DRUG,ORAL,19880930,67544-474_6a62ad9a-c0ce-4848-81f3-159f525922a6,ANDA089828,Acetaminophen And Codeine,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,67544,0474,675440474
1410,67877-116,Methadone Hydrochloride,"Ascend Laboratories, LLC",CII,Methadone Hydrochloride,"[{'strength': '10 mg/1', 'name': 'METHADONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20120116', 'package_ndc': '67877-116-01', 'description': '100 TABLET in 1 BOTTLE (67877-116-01)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['aa8e14c1-fbfd-4e4d-b59e-2d4ae1ca815f'], 'upc': ['0367877116013'], 'manufacturer_name': ['Ascend Laboratories, LLC'], 'rxcui': ['864706'], 'unii': ['229809935B']}",ANDA,TABLET,9e06002f-785f-4e52-a5e0-b2fb4e2df90f,HUMAN PRESCRIPTION DRUG,ORAL,20120116,67877-116_9e06002f-785f-4e52-a5e0-b2fb4e2df90f,ANDA090635,Methadone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,67877,0116,678770116
1411,67877-623,Oxycodone,"Ascend Laboratories, LLC",CII,Oxycodone,"[{'strength': '5 mg/5mL', 'name': 'OXYCODONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190209', 'package_ndc': '67877-623-19', 'description': '15 mL in 1 BOTTLE, PLASTIC (67877-623-19)', 'sample': False}, {'marketing_start_date': '20190209', 'package_ndc': '67877-623-88', 'description': '100 mL in 1 BOTTLE, PLASTIC (67877-623-88)', 'sample': False}, {'marketing_start_date': '20190209', 'package_ndc': '67877-623-91', 'description': '500 mL in 1 BOTTLE, PLASTIC (67877-623-91)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['08b29d8d-6145-494d-bfa0-c493179f5b5e'], 'upc': ['0367877623191'], 'manufacturer_name': ['Ascend Laboratories, LLC'], 'rxcui': ['1049604'], 'unii': ['C1ENJ2TE6C']}",ANDA,SOLUTION,d9060005-29f5-45e9-8fff-989f00023cf9,HUMAN PRESCRIPTION DRUG,ORAL,20190209,67877-623_d9060005-29f5-45e9-8fff-989f00023cf9,ANDA211748,Oxycodone,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,67877,0623,678770623
1412,67877-625,Oxycodone,"Ascend Laboratories, LLC",CII,Oxycodone,"[{'strength': '100 mg/5mL', 'name': 'OXYCODONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190206', 'package_ndc': '67877-625-19', 'description': '1 BOTTLE, PLASTIC in 1 CARTON (67877-625-19)  > 15 mL in 1 BOTTLE, PLASTIC', 'sample': False}, {'marketing_start_date': '20190206', 'package_ndc': '67877-625-59', 'description': '30 BOTTLE, PLASTIC in 1 CARTON (67877-625-59)  > 30 mL in 1 BOTTLE, PLASTIC', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['cc09aa92-98fc-4a01-a901-03903a97f46e'], 'upc': ['0367877625195', '0367877625591'], 'manufacturer_name': ['Ascend Laboratories, LLC'], 'rxcui': ['1049615'], 'unii': ['C1ENJ2TE6C']}",ANDA,SOLUTION,84ec86c9-7b3d-40ee-b693-da0612250636,HUMAN PRESCRIPTION DRUG,ORAL,20190206,67877-625_84ec86c9-7b3d-40ee-b693-da0612250636,ANDA211749,Oxycodone,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,67877,0625,678770625
1413,67919-020,alvimopan,Merck Sharp & Dohme Corp.,,Entereg,"[{'strength': '12 mg/1', 'name': 'ALVIMOPAN'}]",True,"[{'marketing_start_date': '20120416', 'package_ndc': '67919-020-10', 'description': '6 BLISTER PACK in 1 CARTON (67919-020-10)  > 5 CAPSULE in 1 BLISTER PACK', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['77a67dc6-35d3-48ff-9d18-292d4d442f70'], 'manufacturer_name': ['Merck Sharp & Dohme Corp.'], 'rxcui': ['799835', '801731'], 'unii': ['677C126AET']}",NDA,CAPSULE,8031b875-97eb-4657-9e89-a8725450f966,HUMAN PRESCRIPTION DRUG,ORAL,20120416,67919-020_8031b875-97eb-4657-9e89-a8725450f966,NDA021775,Entereg,"['Opioid Antagonist [EPC]', 'Opioid Antagonists [MoA]']",,,67919,0020,679190020
1414,68025-071,tramadol hydrochloride,"Vertical Pharmaceuticals, LLC",CIV,ConZip,"[{'strength': '100 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20110831', 'package_ndc': '68025-071-30', 'description': '30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (68025-071-30)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['a65b4d05-3a1c-4aa1-848a-d20ac9aaf62f'], 'upc': ['0368025073301'], 'manufacturer_name': ['Vertical Pharmaceuticals, LLC'], 'rxcui': ['1148478', '1148482', '1148485', '1148487', '1148489', '1148491'], 'unii': ['9N7R477WCK']}",NDA,"CAPSULE, EXTENDED RELEASE",01eb3f15-d3ec-4391-b923-ba8aef75cc82,HUMAN PRESCRIPTION DRUG,ORAL,20110831,68025-071_01eb3f15-d3ec-4391-b923-ba8aef75cc82,NDA022370,ConZip,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68025,0071,680250071
1415,68025-072,tramadol hydrochloride,"Vertical Pharmaceuticals, LLC",CIV,ConZip,"[{'strength': '200 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20110831', 'package_ndc': '68025-072-30', 'description': '30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (68025-072-30)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['a65b4d05-3a1c-4aa1-848a-d20ac9aaf62f'], 'upc': ['0368025073301'], 'manufacturer_name': ['Vertical Pharmaceuticals, LLC'], 'rxcui': ['1148478', '1148482', '1148485', '1148487', '1148489', '1148491'], 'unii': ['9N7R477WCK']}",NDA,"CAPSULE, EXTENDED RELEASE",01eb3f15-d3ec-4391-b923-ba8aef75cc82,HUMAN PRESCRIPTION DRUG,ORAL,20110831,68025-072_01eb3f15-d3ec-4391-b923-ba8aef75cc82,NDA022370,ConZip,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68025,0072,680250072
1416,68025-073,tramadol hydrochloride,"Vertical Pharmaceuticals, LLC",CIV,ConZip,"[{'strength': '300 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20110831', 'package_ndc': '68025-073-30', 'description': '30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (68025-073-30)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['a65b4d05-3a1c-4aa1-848a-d20ac9aaf62f'], 'upc': ['0368025073301'], 'manufacturer_name': ['Vertical Pharmaceuticals, LLC'], 'rxcui': ['1148478', '1148482', '1148485', '1148487', '1148489', '1148491'], 'unii': ['9N7R477WCK']}",NDA,"CAPSULE, EXTENDED RELEASE",01eb3f15-d3ec-4391-b923-ba8aef75cc82,HUMAN PRESCRIPTION DRUG,ORAL,20110831,68025-073_01eb3f15-d3ec-4391-b923-ba8aef75cc82,NDA022370,ConZip,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68025,0073,680250073
1417,68047-720,"Acetaminophen, Caffeine and Dihydrocodeine Bitartrate",Larken Laboratories Inc.,CIII,"Acetaminophen, Caffeine and Dihydrocodeine Bitartrate","[{'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}, {'strength': '30 mg/1', 'name': 'CAFFEINE'}, {'strength': '16 mg/1', 'name': 'DIHYDROCODEINE BITARTRATE'}]",True,"[{'marketing_start_date': '20161004', 'package_ndc': '68047-720-01', 'description': '100 TABLET in 1 BOTTLE (68047-720-01)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['28bb5975-32f6-414a-84ed-c376da575e3f'], 'upc': ['0368047720016'], 'manufacturer_name': ['Larken Laboratories Inc.'], 'rxcui': ['1812164'], 'unii': ['362O9ITL9D', '3G6A5W338E', '8LXS95BSA9']}",ANDA,TABLET,9018628a-7f4f-1fbd-e053-2995a90a41f5,HUMAN PRESCRIPTION DRUG,ORAL,20161004,68047-720_9018628a-7f4f-1fbd-e053-2995a90a41f5,ANDA204209,"Acetaminophen, Caffeine and Dihydrocodeine Bitartrate","['Central Nervous System Stimulant [EPC]', 'Methylxanthine [EPC]', 'Xanthines [CS]', 'Central Nervous System Stimulation [PE]', 'Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68047,0720,680470720
1418,68071-1671,TRAMADOL HYDROCHLORIDE,"NuCare Pharmaceuticals,Inc.",CIV,TRAMADOL HYDROCHLORIDE,"[{'strength': '100 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190930', 'package_ndc': '68071-1671-3', 'description': '30 TABLET, EXTENDED RELEASE in 1 BOTTLE (68071-1671-3)', 'sample': False}]",20201231,"{'spl_set_id': ['93c9c960-afbf-6d3d-e053-2995a90a8d15'], 'upc': ['0368071167139'], 'manufacturer_name': ['NuCare Pharmaceuticals,Inc.'], 'rxcui': ['833709'], 'unii': ['9N7R477WCK']}",ANDA,"TABLET, EXTENDED RELEASE",93c9c960-afc0-6d3d-e053-2995a90a8d15,HUMAN PRESCRIPTION DRUG,ORAL,20140818,68071-1671_93c9c960-afc0-6d3d-e053-2995a90a8d15,ANDA200503,TRAMADOL HYDROCHLORIDE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68071,1671,680711671
1419,68071-2156,Naltrexone Hydrochloride,"NuCare Pharmaceuticls, Inc.",,Naltrexone Hydrochloride,"[{'strength': '50 mg/1', 'name': 'NALTREXONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20170125', 'package_ndc': '68071-2156-3', 'description': '30 TABLET, FILM COATED in 1 BOTTLE (68071-2156-3)', 'sample': False}]",20211231,"{'spl_set_id': ['46f0de78-ef7a-43c0-e054-00144ff8d46c'], 'manufacturer_name': ['NuCare Pharmaceuticls, Inc.'], 'unii': ['Z6375YW9SF']}",ANDA,"TABLET, FILM COATED",af86d6b3-98cb-528b-e053-2995a90a7da9,HUMAN PRESCRIPTION DRUG,ORAL,20130923,68071-2156_af86d6b3-98cb-528b-e053-2995a90a7da9,ANDA075274,Naltrexone Hydrochloride,"['Opioid Antagonist [EPC]', 'Opioid Antagonists [MoA]']",,,68071,2156,680712156
1420,68071-1978,Tramadol Hydrochloride,"NuCare Pharmaceuticals, Inc.",CIV,Tramadol Hydrochloride,"[{'strength': '150 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20170221', 'package_ndc': '68071-1978-1', 'description': '15 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (68071-1978-1)', 'sample': False}, {'marketing_start_date': '20170221', 'package_ndc': '68071-1978-3', 'description': '30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (68071-1978-3)', 'sample': False}, {'marketing_start_date': '20170221', 'package_ndc': '68071-1978-6', 'description': '60 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (68071-1978-6)', 'sample': False}, {'marketing_start_date': '20170221', 'package_ndc': '68071-1978-9', 'description': '90 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (68071-1978-9)', 'sample': False}]",20201231,"{'spl_set_id': ['49128bac-1164-204b-e054-00144ff8d46c'], 'upc': ['0368071197860'], 'manufacturer_name': ['NuCare Pharmaceuticals, Inc.'], 'rxcui': ['1248115'], 'unii': ['9N7R477WCK']}",NDA,"CAPSULE, EXTENDED RELEASE",849f5dae-d4bb-81f8-e053-2991aa0ab2dd,HUMAN PRESCRIPTION DRUG,ORAL,20150701,68071-1978_849f5dae-d4bb-81f8-e053-2991aa0ab2dd,NDA022370,Tramadol Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68071,1978,680711978
1421,68071-2257,Loperamide Hydrochloride,"NuCare Pharmaceuticals,Inc.",,Loperamide Hydrochloride,"[{'strength': '2 mg/1', 'name': 'LOPERAMIDE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200911', 'package_ndc': '68071-2257-6', 'description': '6 CAPSULE in 1 BOTTLE (68071-2257-6)', 'sample': False}]",20211231,"{'spl_set_id': ['af0b886f-c065-26dc-e053-2995a90ac471'], 'upc': ['0368071225761'], 'manufacturer_name': ['NuCare Pharmaceuticals,Inc.'], 'unii': ['77TI35393C']}",ANDA,CAPSULE,af0b87b9-bfd4-4f2d-e053-2995a90ac8c5,HUMAN PRESCRIPTION DRUG,ORAL,19930501,68071-2257_af0b87b9-bfd4-4f2d-e053-2995a90ac8c5,ANDA073192,Loperamide Hydrochloride,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,68071,2257,680712257
1422,68071-3044,Tramadol Hydrochloride and Acetaminophen,"NuCare Pharmaceuticals, Inc.",CIV,Tramadol Hydrochloride and Acetaminophen,"[{'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}, {'strength': '37.5 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20170310', 'package_ndc': '68071-3044-2', 'description': '20 TABLET, FILM COATED in 1 BOTTLE (68071-3044-2)', 'sample': False}, {'marketing_start_date': '20170310', 'package_ndc': '68071-3044-3', 'description': '30 TABLET, FILM COATED in 1 BOTTLE (68071-3044-3)', 'sample': False}, {'marketing_start_date': '20170310', 'package_ndc': '68071-3044-6', 'description': '60 TABLET, FILM COATED in 1 BOTTLE (68071-3044-6)', 'sample': False}]",20201231,"{'spl_set_id': ['4a668406-d2fc-13c9-e054-00144ff88e88'], 'upc': ['0368071304428'], 'manufacturer_name': ['NuCare Pharmaceuticals, Inc.'], 'rxcui': ['836395'], 'unii': ['362O9ITL9D', '9N7R477WCK']}",ANDA,"TABLET, FILM COATED",8633dcf5-1144-118c-e053-2991aa0ac31c,HUMAN PRESCRIPTION DRUG,ORAL,20121015,68071-3044_8633dcf5-1144-118c-e053-2991aa0ac31c,ANDA090460,Tramadol Hydrochloride and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68071,3044,680713044
1423,68071-3061,Acetaminophen and Codeine Phosphate,"NuCare Pharmaceuticals, Inc.",CIII,Acetaminophen and Codeine Phosphate,"[{'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}, {'strength': '30 mg/1', 'name': 'CODEINE PHOSPHATE'}]",True,"[{'marketing_start_date': '20170314', 'package_ndc': '68071-3061-2', 'description': '12 TABLET in 1 BOTTLE (68071-3061-2)', 'sample': False}, {'marketing_start_date': '20170314', 'package_ndc': '68071-3061-4', 'description': '4 TABLET in 1 BOTTLE (68071-3061-4)', 'sample': False}, {'marketing_start_date': '20170314', 'package_ndc': '68071-3061-6', 'description': '6 TABLET in 1 BOTTLE (68071-3061-6)', 'sample': False}]",20201231,"{'spl_set_id': ['4ab96cec-3620-68bd-e054-00144ff88e88'], 'manufacturer_name': ['NuCare Pharmaceuticals, Inc.'], 'rxcui': ['993781'], 'unii': ['362O9ITL9D', 'GSL05Y1MN6']}",ANDA,TABLET,4ab96cec-3621-68bd-e054-00144ff88e88,HUMAN PRESCRIPTION DRUG,ORAL,20170105,68071-3061_4ab96cec-3621-68bd-e054-00144ff88e88,ANDA202800,Acetaminophen and Codeine Phosphate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68071,3061,680713061
1424,68071-3100,Acetaminophen and Codeine Phosphate,"NuCare Pharmaceuticals, Inc.",CIII,Acetaminophen and Codeine Phosphate,"[{'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}, {'strength': '30 mg/1', 'name': 'CODEINE PHOSPHATE'}]",True,"[{'marketing_start_date': '20170310', 'package_ndc': '68071-3100-2', 'description': '20 TABLET in 1 BOTTLE (68071-3100-2)', 'sample': False}, {'marketing_start_date': '20170310', 'package_ndc': '68071-3100-3', 'description': '30 TABLET in 1 BOTTLE (68071-3100-3)', 'sample': False}, {'marketing_start_date': '20170310', 'package_ndc': '68071-3100-4', 'description': '24 TABLET in 1 BOTTLE (68071-3100-4)', 'sample': False}, {'marketing_start_date': '20170310', 'package_ndc': '68071-3100-5', 'description': '15 TABLET in 1 BOTTLE (68071-3100-5)', 'sample': False}, {'marketing_start_date': '20170310', 'package_ndc': '68071-3100-6', 'description': '60 TABLET in 1 BOTTLE (68071-3100-6)', 'sample': False}, {'marketing_start_date': '20170310', 'package_ndc': '68071-3100-8', 'description': '84 TABLET in 1 BOTTLE (68071-3100-8)', 'sample': False}]",20211231,"{'spl_set_id': ['4a6927be-d2cf-3e3d-e054-00144ff8d46c'], 'upc': ['0368071310054'], 'manufacturer_name': ['NuCare Pharmaceuticals, Inc.'], 'unii': ['362O9ITL9D', 'GSL05Y1MN6']}",ANDA,TABLET,abc343c1-07a8-5bfa-e053-2995a90ab375,HUMAN PRESCRIPTION DRUG,ORAL,20170105,68071-3100_abc343c1-07a8-5bfa-e053-2995a90ab375,ANDA202800,Acetaminophen and Codeine Phosphate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68071,3100,680713100
1425,68071-4533,acetaminophen and codeine phosphate,"NuCare Pharmaceuticals,Inc.",CIII,ACETAMINOPHEN AND CODEINE PHOSPHATE,"[{'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}, {'strength': '30 mg/1', 'name': 'CODEINE PHOSPHATE'}]",True,"[{'marketing_start_date': '20180820', 'package_ndc': '68071-4533-2', 'description': '20 TABLET in 1 BOTTLE (68071-4533-2)', 'sample': False}, {'marketing_start_date': '20180820', 'package_ndc': '68071-4533-3', 'description': '30 TABLET in 1 BOTTLE (68071-4533-3)', 'sample': False}, {'marketing_start_date': '20180820', 'package_ndc': '68071-4533-4', 'description': '24 TABLET in 1 BOTTLE (68071-4533-4)', 'sample': False}, {'marketing_start_date': '20180820', 'package_ndc': '68071-4533-5', 'description': '15 TABLET in 1 BOTTLE (68071-4533-5)', 'sample': False}, {'marketing_start_date': '20180820', 'package_ndc': '68071-4533-6', 'description': '60 TABLET in 1 BOTTLE (68071-4533-6)', 'sample': False}, {'marketing_start_date': '20180820', 'package_ndc': '68071-4533-8', 'description': '84 TABLET in 1 BOTTLE (68071-4533-8)', 'sample': False}]",20201231,"{'spl_set_id': ['73e2086e-f513-537f-e053-2991aa0a1348'], 'manufacturer_name': ['NuCare Pharmaceuticals,Inc.'], 'rxcui': ['993781'], 'unii': ['362O9ITL9D', 'GSL05Y1MN6']}",ANDA,TABLET,73e2086e-f514-537f-e053-2991aa0a1348,HUMAN PRESCRIPTION DRUG,ORAL,20110706,68071-4533_73e2086e-f514-537f-e053-2991aa0a1348,ANDA040419,ACETAMINOPHEN AND CODEINE PHOSPHATE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68071,4533,680714533
1426,68071-4070,TRAMADOL HYDROCHLORIDE,"NuCare Pharmaceuticals,Inc.",CIV,TRAMADOL HYDROCHLORIDE,"[{'strength': '50 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20170830', 'package_ndc': '68071-4070-6', 'description': '6 TABLET, FILM COATED in 1 BOTTLE (68071-4070-6)', 'sample': False}]",20201231,"{'spl_set_id': ['57fcfec0-23c2-570c-e053-2991aa0ab532'], 'upc': ['0368071407068'], 'manufacturer_name': ['NuCare Pharmaceuticals,Inc.'], 'rxcui': ['835603'], 'unii': ['9N7R477WCK']}",ANDA,"TABLET, FILM COATED",854225d0-b3ec-7a24-e053-2991aa0aaff8,HUMAN PRESCRIPTION DRUG,ORAL,20110131,68071-4070_854225d0-b3ec-7a24-e053-2991aa0aaff8,ANDA090404,TRAMADOL HYDROCHLORIDE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68071,4070,680714070
1427,68071-4119,Tramadol Hydrochloride,"NuCare Pharmaceuticals,Inc.",CIV,Tramadol Hydrochloride,"[{'strength': '50 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20171016', 'package_ndc': '68071-4119-1', 'description': '120 TABLET, COATED in 1 BOTTLE (68071-4119-1)', 'sample': False}, {'marketing_start_date': '20171016', 'package_ndc': '68071-4119-3', 'description': '30 TABLET, COATED in 1 BOTTLE (68071-4119-3)', 'sample': False}, {'marketing_start_date': '20171016', 'package_ndc': '68071-4119-4', 'description': '40 TABLET, COATED in 1 BOTTLE (68071-4119-4)', 'sample': False}, {'marketing_start_date': '20171016', 'package_ndc': '68071-4119-5', 'description': '15 TABLET, COATED in 1 BOTTLE (68071-4119-5)', 'sample': False}, {'marketing_start_date': '20171016', 'package_ndc': '68071-4119-6', 'description': '60 TABLET, COATED in 1 BOTTLE (68071-4119-6)', 'sample': False}, {'marketing_start_date': '20171016', 'package_ndc': '68071-4119-7', 'description': '84 TABLET, COATED in 1 BOTTLE (68071-4119-7)', 'sample': False}, {'marketing_start_date': '20171016', 'package_ndc': '68071-4119-8', 'description': '180 TABLET, COATED in 1 BOTTLE (68071-4119-8)', 'sample': False}, {'marketing_start_date': '20171016', 'package_ndc': '68071-4119-9', 'description': '90 TABLET, COATED in 1 BOTTLE (68071-4119-9)', 'sample': False}]",20211231,"{'spl_set_id': ['5babcfcf-331b-5db9-e053-2a91aa0aaf89'], 'manufacturer_name': ['NuCare Pharmaceuticals,Inc.'], 'unii': ['9N7R477WCK']}",ANDA,"TABLET, COATED",af859ab2-4cf5-4429-e053-2995a90a2a03,HUMAN PRESCRIPTION DRUG,ORAL,20101115,68071-4119_af859ab2-4cf5-4429-e053-2995a90a2a03,ANDA076003,Tramadol Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,68071,4119,680714119
